index,appId,image,title,current,currentPeak,allTimePeak,currentPrice,lowerPrice,description,exact,mainStory,portrait
3913.,363620,https://cdn.cloudflare.steamstatic.com/steam/apps/363620/capsule_sm_120.jpg?t=1600138297,Tea Party Simulator 2015™,1,1,"1,339",CLP$ 4400,CLP$ 1100,"Ever wanted to be a tea party extraordinaire? Well now you can. Each new level brings it's own challenges you must overcome on your quest to become the ultimate tea party master. Comes with the original Tea Party Mode and now a Mode 2 (after beating all the levels), for a whole new experience!",false,N/A,N/A
3914.,1122050,https://cdn.cloudflare.steamstatic.com/steam/apps/1122050/capsule_sm_120.jpg?t=1650456226,Gensokyo Night Festival,1,8,"1,333",CLP$ 5700,CLP$ 4275,Gensokyo Night Festival is a 2D action-exploration game set in the world of Gensokyo.Join Suika Ibuki as she wreaks havoc throughout Gensokyo against the backdrop of the festival held at Hakurei Shrine.,false,N/A,N/A
3915.,272890,https://cdn.cloudflare.steamstatic.com/steam/apps/272890/capsule_sm_120.jpg?t=1645750449,Vertiginous Golf,1,1,"1,330",CLP$ 4400,CLP$ 440,"Vertiginous Golf is a dystopian steam punk mini golf adventure game set in the skies above an alternate world where life on the ground is enveloped in permanent smog, constant darkness and never-ending rain.",true,2h 58m ,/games/VertiginousGolf.jpg
3916.,327410,https://cdn.cloudflare.steamstatic.com/steam/apps/327410/capsule_sm_120.jpg?t=1648598205,A Bird Story,1,5,"1,313",CLP$ 2500,CLP$ 500,"An experimental short from the creator of To the Moon & Finding Paradise: A simple & surreal 1-hour interactive animation about a boy and an injured bird, told without dialogues.",true,1h 18m ,/games/ABirdStory_header.jpg
3917.,575760,https://cdn.cloudflare.steamstatic.com/steam/apps/575760/capsule_sm_120.jpg?t=1650751557,Project: R.E.B.O.O.T 2,1,3,"1,313",CLP$ 1500,CLP$ 250,Meet the continuation of the hardcore platformer Project: R.E.B.O.O.T!,false,N/A,N/A
3918.,772540,https://cdn.cloudflare.steamstatic.com/steam/apps/772540/capsule_sm_120.jpg?t=1622721865,Battle Royale Trainer,1,6,"1,313",CLP$ 2800,CLP$ 1900,"Battle Royale Trainer lets you practice your combat skills with a wide range of weapons, scopes and attachments against AI opponents and targets, honing your skills until you can snap-shoot, control recoil and head-shot your opponents at any distance like a pro.",false,N/A,N/A
3919.,547310,https://cdn.cloudflare.steamstatic.com/steam/apps/547310/capsule_sm_120.jpg?t=1650014836,That's Mahjong!,1,3,"1,309",CLP$ 500,CLP$ 250,"That's Mahjong! is a Solitaire Mahjong tile matching game, where the purpose is to match tiles of the same type, or any two season tiles. How much karma can you gather?",true,1h 02m ,/games/43687_Thats_Mahjong.jpg
3920.,267980,https://cdn.cloudflare.steamstatic.com/steam/apps/267980/capsule_sm_120.jpg?t=1627744426,Hostile Waters: Antaeus Rising,1,1,"1,294",CLP$ 1500,CLP$ 255,In 2032 an Earth that knows only peace is forced to relearn the art of war. Twenty years have passed since the population of Earth did a fine job of destroying nearly everything in one final struggle for power by the politicians and military leaders.,false,N/A,N/A
3921.,584780,https://cdn.cloudflare.steamstatic.com/steam/apps/584780/capsule_sm_120.jpg?t=1645218279,Operation swat,1,11,"1,292",CLP$ 500,CLP$ 252,"Ever wanted to be a part of a swat team, Where your mission is to rescue hostages? Well now you can be. You and your team of 3, Which you command are a 24/7 emergency swat team.",true,10h ,/games/256px-Hostile_Waters_coverart.jpg
3922.,377600,https://cdn.cloudflare.steamstatic.com/steam/apps/377600/capsule_sm_120.jpg?t=1648598188,Tcheco in the Castle of Lucio,1,3,"1,276",CLP$ 500,CLP$ 250,"Tcheco in the Castle of Lucio is an exciting, fast-paced action game.Help Tcheco the Adventure Boy to leave a mysterious castle full of deadly creatures! Be ready for a big challenge, full of nonsense humor and retro goodness.",true,1h ,/games/Tcheco_in_the _Castle _of_Lucio_header.jpg
3923.,507390,https://cdn.cloudflare.steamstatic.com/steam/apps/507390/capsule_sm_120.jpg?t=1643468360,Gone In November,1,4,"1,273",CLP$ 500,CLP$ 250,"Coming home after visiting your doctor for the last time, you are told that you only have three more days to live. A sequence of short memory fragments flashing through as you try to run away from what you have done.",true,51m ,/games/39430_Gone_In_November.jpg
3924.,260250,https://cdn.cloudflare.steamstatic.com/steam/apps/260250/capsule_sm_120.jpg?t=1634069706,Blood of the Werewolf,1,1,"1,272",CLP$ 2400,CLP$ 600,"Blood of the Werewolf (2.0) Become Selena, loving mother, devoted wife and -- powerful werewolf. Take revenge on the monsters that have slain your husband and stolen your child, in this love letter to classic platformers.",true,4h 54m ,/games/Blood_of_the_Werewolf.jpg
3925.,603030,https://cdn.cloudflare.steamstatic.com/steam/apps/603030/capsule_sm_120.jpg?t=1648577333,Lamp Head,1,1,"1,269",CLP$ 2400,CLP$ 250,The protagonist of this game is a strange man with a lamp instead his head who needs to breach out of the darkened and dangerous odd place at whatever cost.,false,N/A,N/A
3926.,291210,https://cdn.cloudflare.steamstatic.com/steam/apps/291210/capsule_sm_120.jpg?t=1649439388,UberStrike,1,12,"1,267",N/A,N/A,,false,N/A,N/A
3927.,62000,https://cdn.cloudflare.steamstatic.com/steam/apps/62000/capsule_sm_120.jpg?t=1647046213,Flight Control HD,1,3,"1,266",CLP$ 3000,CLP$ 600,Control a never-ending stream of aircraft in this insanely addictive worldwide hit from Firemint! You’re an air traffic controller at an increasingly busy airport; just point and drag aircraft to their landing zones with your mouse or trackpad. Sounds easy? It isn’t!,true,1h 39m ,/games/150px-Flight_Control_game_iOS_logo.png
3928.,211010,https://cdn.cloudflare.steamstatic.com/steam/apps/211010/capsule_sm_120.jpg?t=1627621964,Alien Shooter 2 Conscription,1,8,"1,249",CLP$ 4400,CLP$ 440,The Great War has begun! The world population capable of functioning is mobilized to serve in the army and the outcome depends on you!,false,1h 39m ,/games/150px-Flight_Control_game_iOS_logo.png
3929.,254370,https://cdn.cloudflare.steamstatic.com/steam/apps/254370/capsule_sm_120.jpg?t=1649292469,Aquanox Deep Descent,1,3,"1,248",CLP$ 14499,CLP$ 7249,"We left the surface of the Earth in ruins, abandoned it and populated the oceans. The sea is now our new home. We call it Aqua. Pilot customized fighter ships and explore a deep sea dystopia torn by the struggle for resources and survival. Enter the unforgiving world of Aquanox Deep Descent.",false,1h 39m ,/games/150px-Flight_Control_game_iOS_logo.png
3930.,524440,https://cdn.cloudflare.steamstatic.com/steam/apps/524440/capsule_sm_120.jpg?t=1534286383,Tom Clancy's The Division PTS,1,2,"1,239",N/A,N/A,,true,12h 25m ,/games/48735_Aquanox_Deep_Descent.jpg
3931.,596590,https://cdn.cloudflare.steamstatic.com/steam/apps/596590/capsule_sm_120.jpg?t=1649511409,Linked,1,5,"1,234",CLP$ 500,CLP$ 275,"Relaxing, minimalistic 2d-puzzle game.",true,2h 20m ,/games/44703_Linked.jpg
3932.,720380,https://cdn.cloudflare.steamstatic.com/steam/apps/720380/capsule_sm_120.jpg?t=1648598048,Ancestors Legacy Free Peasant Edition,1,5,"1,223",N/A,N/A,"Ancestors Legacy Free Peasant Edition represents a part of the full product. Get a taste of medieval battles in this free version of the acclaimed historical RTS! 4 SP missions and 17 MP maps are now available to everyone. Challenge friends, AI, or take part in our League that will start in March!",false,N/A,N/A
3933.,301200,https://cdn.cloudflare.steamstatic.com/steam/apps/301200/capsule_sm_120.jpg?t=1638237873,Frederic: Evil Strikes Back,1,1,"1,214",CLP$ 3800,CLP$ 380,"Frederic - Evil Strikes Back - The Bigger, Better, More Awesome sequel. Great new tracks. Great new locations. Great new features. Great new story.",true,1h 30m ,/games/FredericEvilStrikesBack_292x136.jpg
3934.,210470,https://cdn.cloudflare.steamstatic.com/steam/apps/210470/capsule_sm_120.jpg?t=1594595693,Sniper Elite V2 Demo,1,6,"1,211",N/A,N/A,,false,N/A,N/A
3935.,238240,https://cdn.cloudflare.steamstatic.com/steam/apps/238240/capsule_sm_120.jpg?t=1635124991,Edge of Space,1,4,"1,210",CLP$ 1875 at -75%,CLP$ 1500,"Suit up as an operative of the Ark Corporation, sent to the farthest reaches of the universe in search of habitable planets to terraform. However, after the long space journey you awaken from cryosleep to find that your ship has gone way off course and is disabled near a strange new world.",true,3h 56m ,/games/EdgeofSpace.jpg
3936.,316390,https://cdn.cloudflare.steamstatic.com/steam/apps/316390/capsule_sm_120.jpg?t=1648598232,Anomaly Zone,1,2,"1,210",N/A,N/A,N/A,false,N/A,N/A
3937.,301190,https://cdn.cloudflare.steamstatic.com/steam/apps/301190/capsule_sm_120.jpg?t=1650992959,Frederic: Resurrection of Music,1,2,"1,209",CLP$ 1500,CLP$ 252,Frederic Chopin – a long time deceased classical compositor – returns back from beyond the grave to fight intense musical duels. In his way stand some of the worlds greatest pop stars charmed with enormous profits that wild commercialization provides,true,1h 39m ,/games/FredericResurrectionofMusic.jpg
3938.,485350,https://cdn.cloudflare.steamstatic.com/steam/apps/485350/capsule_sm_120.jpg?t=1647401206,Winter Novel,1,2,"1,205",CLP$ 1000,CLP$ 250,"Snow, dullness, depression. Constant dissatisfaction with work and superiors and feeling like there is no escape. Is this what life will always be? Perhaps… but I can always hope for change to be just around the corner!…",true,55m ,/games/40320_Winter_Novel.jpg
3939.,539460,https://cdn.cloudflare.steamstatic.com/steam/apps/539460/capsule_sm_120.jpg?t=1650809226,Puzzle Cube,1,11,"1,205",CLP$ 500,CLP$ 275,"Three in a row, but in 3d!",true,6h 20m ,/games/41412_Puzzle_Cube.jpg
3940.,439920,https://cdn.cloudflare.steamstatic.com/steam/apps/439920/capsule_sm_120.jpg?t=1650924347,Royal Heroes,1,4,"1,195",CLP$ 4400,CLP$ 750,"Welcome, my Lord, to the cursed kingdom. A land plagued by black magic and creatures that crawl out of the darkness. Once this was a great kingdom. It could be great again. That's all up to you. Enter the world of Royal Heroes - a strategy game set in a world of fantasy and adventure.",false,N/A,N/A
3941.,503830,https://cdn.cloudflare.steamstatic.com/steam/apps/503830/capsule_sm_120.jpg?t=1650108468,The Life Of Greather,1,3,"1,178",CLP$ 1000,CLP$ 250,"You are just a simple farmer, your wife has not returned. Venture across this open medieval world and find her.",false,N/A,N/A
3942.,216570,https://cdn.cloudflare.steamstatic.com/steam/apps/216570/capsule_sm_120.jpg?t=1647387077,Football Manager 2013 Korean,1,8,"1,163",N/A,N/A,,false,N/A,N/A
3943.,306410,https://cdn.cloudflare.steamstatic.com/steam/apps/306410/capsule_sm_120.jpg?t=1626598817,Crystals of Time,1,7,"1,157",CLP$ 500,CLP$ 250,"Help Ashley Ford find her father and solve the mystery of the Three Oak Mansion. A professional thief, Ashley has inherited this hobby from her father, who suddenly disappeared one night while he was trying to sneak into the Three Oak Mansion. You start the game in front of a big, deserted house that hides a lot of secrets.",true,2h 50m ,/games/crystals-of-time-logo2.jpg
3944.,358080,https://cdn.cloudflare.steamstatic.com/steam/apps/358080/capsule_sm_120.jpg?t=1647208903,No Turning Back: The Pixel Art Action-Adventure Roguelike,1,2,"1,151",CLP$ 1800,CLP$ 270,"No Turning Back is an indie pixel art randomly generated action rogue-like developed by a new indie developer with tons of player classes, spells, weapons, armour and unlocks!",false,N/A,N/A
3945.,528090,https://cdn.cloudflare.steamstatic.com/steam/apps/528090/capsule_sm_120.jpg?t=1601850636,Lost In Woods 2,1,1,"1,149",N/A,CLP$ 260,N/A,true,4h 45m ,/games/41244_Lost_In_Woods_2.jpg
3946.,286300,https://cdn.cloudflare.steamstatic.com/steam/apps/286300/capsule_sm_120.jpg?t=1634219567,Algo Bot,1,4,"1,143",CLP$ 880 at -80%,CLP$ 880,"Algo Bot is puzzle game that takes place deep inside the Europa, a pan-galactic colonisation ship, where a recycling mission goes horribly wrong. Use your algorithm special skills to command Algo Bot, a service droid, and help PAL, a cantankerous line manager, to contain the crisis.",true,8h 10m ,/games/53814_Algo_Bot.jpg
3947.,1641270,https://cdn.cloudflare.steamstatic.com/steam/apps/1641270/capsule_sm_120.jpg?t=1643045805,枝江往事,1,11,"1,142",N/A,N/A,在枝江市这座繁华的城市，A-Soul五个女孩为了自己的梦想努力奋斗，为了朋友，为了梦想，为了一切未来所希望获得的东西的互相扶持走向前方，最终和粉丝们一同走向明天的励志故事。,true,2h ,/games/93873_.jpg
3948.,457930,https://cdn.cloudflare.steamstatic.com/steam/apps/457930/capsule_sm_120.jpg?t=1637105567,Starship: Nova Strike,1,1,"1,135",N/A,CLP$ 300,N/A,false,N/A,N/A
3949.,1510950,https://cdn.cloudflare.steamstatic.com/steam/apps/1510950/capsule_sm_120.jpg?t=1650184052,NKO DICE,1,7,"1,132",CLP$ 4400,CLP$ 2200,"NKO DICE is an adaptation of a traditional Japanese dice game Chinchirorin. The game features graphics that recreate the atmosphere of a post-war Japanese gambling hall, along with traditional Japanese music.",false,N/A,N/A
3950.,207080,https://cdn.cloudflare.steamstatic.com/steam/apps/207080/capsule_sm_120.jpg?t=1648598279,Indie Game: The Movie,1,4,"1,114",CLP$ 5500,CLP$ 825,"The emotional journey of four developers as they sacrifice money, health and sanity to realize their lifelong dreams of sharing their games with the world.",false,N/A,N/A
3951.,1140630,https://cdn.cloudflare.steamstatic.com/steam/apps/1140630/capsule_sm_120.jpg?t=1650974882,Red Wings,1,5,"1,114",CLP$ 770 at -90%,CLP$ 0,Red Wings: Aces of the Sky is an arcade action game that puts you in the middle of WWI aerial battles. Accompany the legendary Red Baron and cheat death on your way to victory!,false,N/A,N/A
3952.,528210,https://cdn.cloudflare.steamstatic.com/steam/apps/528210/capsule_sm_120.jpg?t=1627895631,Tracks of Triumph: Summertime,1,2,"1,103",N/A,CLP$ 88,N/A,false,N/A,N/A
3953.,313830,https://cdn.cloudflare.steamstatic.com/steam/apps/313830/capsule_sm_120.jpg?t=1613332445,See No Evil,1,1,"1,102",CLP$ 500,CLP$ 250,"See No Evil is a dark, isometric puzzle game about sound manipulation. A harsh fantasy where the willingly blind are hostile to the nonconformist. Sometimes, the world seems darker with your eyes open.",true,2h 10m ,/games/41303_Tracks_of_Triumph_Summertime.jpg
3954.,267920,https://cdn.cloudflare.steamstatic.com/steam/apps/267920/capsule_sm_120.jpg?t=1647491029,Gun Metal,1,5,"1,091",CLP$ 1500,CLP$ 255,"Gun Metal is a futuristic action-packed experience where you take control of the fully transformable prototype combat vehicle known as the Havoc Suit.The Havoc Suit, a prototype combat vehicle, remains the only hope to save civilization from a tireless enemy.",true,2h 34m ,/games/256px-Gun_Metal.jpg
3955.,318430,https://cdn.cloudflare.steamstatic.com/steam/apps/318430/capsule_sm_120.jpg?t=1648854163,Squishy the Suicidal Pig,1,2,"1,089",CLP$ 2800,CLP$ 252,"From the creators of Hero Siege, Squishy the Suicidal Pig is a puzzle platformer with a counterintuitive goal where you play as Squishy, a pig wearing a yellow sweater who's trying to reach his parents in animal heaven by completing his deal with the devil.You asked for a challenge, now you have it!",true,8h 50m ,/games/Squishy_the_Suicidal_Pig_header.jpg
3956.,1162930,https://cdn.cloudflare.steamstatic.com/steam/apps/1162930/capsule_sm_120.jpg?t=1649410570,Split or Steal,1,4,"1,076",N/A,N/A,"Have you ever wanted to devote your time and energy to amassing a small fortune, and then place total trust in a complete stranger to not steal it all away from you?",false,N/A,N/A
3957.,634340,https://cdn.cloudflare.steamstatic.com/steam/apps/634340/capsule_sm_120.jpg?t=1649953689,Legend of Himari,1,3,"1,072",CLP$ 500,CLP$ 250,"Himari was ambushed! Help her hold out as long as possible, attack enemies, use magic to slay them, maintain Himari’s health level, so she could fight on, and also do not miss!",true,30m ,/games/56350_Legend_of_Himari.jpg
3958.,335210,https://cdn.cloudflare.steamstatic.com/steam/apps/335210/capsule_sm_120.jpg?t=1650690364,Rift's Cave,1,4,"1,068",CLP$ 500,CLP$ 250,"Rift's Cave is an adventure/puzzle solving Virtual Reality game for the Oculus Rift. You will live an epic adventure exploring fantasy environments, solving mysteries and using your magic skills to defend yourself from what lies within.",false,N/A,N/A
3959.,403570,https://cdn.cloudflare.steamstatic.com/steam/apps/403570/capsule_sm_120.jpg?t=1599117035,Stigmat,1,1,"1,057",N/A,CLP$ 260,N/A,true,49m ,/games/Stigmat_header.jpg
3960.,450190,https://cdn.cloudflare.steamstatic.com/steam/apps/450190/capsule_sm_120.jpg?t=1619464542,Maze Lord,1,1,"1,057",CLP$ 3000,CLP$ 300,Become the part of the legend and save the stolen princess!,true,3h 30m ,/games/41170_Maze_Lord.jpg
3961.,933300,https://cdn.cloudflare.steamstatic.com/steam/apps/933300/capsule_sm_120.jpg?t=1637817304,御俠客 Wuxia Master,1,6,"1,055",CLP$ 3590 at -50%,CLP$ 3590,"Wuxia Master is a relaxed SLG game, which focused on character development, thought-provoking story plotline, and smooth fighting. As new valiant warrior, players will prepare for the World’s Wuxia contest held by the royal court to win the glorious title of Wuxia Master.",false,N/A,N/A
3962.,253610,https://cdn.cloudflare.steamstatic.com/steam/apps/253610/capsule_sm_120.jpg?t=1648598270,Wrack,1,2,"1,049",CLP$ 5500,CLP$ 1100,Wrack is all about action - spectacular action! The addictive kill chain system encourages you to mow down as many enemies in a short period of time as possible. No hiding - keep your chain going by getting out there and kicking some alien ass!,true,3h 29m ,/games/Wrack_header.jpg
3963.,453670,https://cdn.cloudflare.steamstatic.com/steam/apps/453670/capsule_sm_120.jpg?t=1650751553,The Lost Souls,1,4,"1,048",CLP$ 500,CLP$ 250,"What does it feel like to find yourself in hell? You don't feel the wind, you don't see the sun. No more hearing child's laughter. No memory of those who once were your friends and family.",true,30m ,/games/The_Lost_Souls.jpg
3964.,230050,https://cdn.cloudflare.steamstatic.com/steam/apps/230050/capsule_sm_120.jpg?t=1647907584,DLC Quest,1,4,"1,032",CLP$ 1800,CLP$ 450,"What happens when DLC practices go too far? An indie developer makes a game that mocks the industry and its foibles, that's what! Defeat the bad guy, save the world and get the girl! But first you'll need to find coins to buy DLC to enable animation, sound and even pausing.",true,72%,/games/2650_DLC_Quest.jpg
3965.,286040,https://cdn.cloudflare.steamstatic.com/steam/apps/286040/capsule_sm_120.jpg?t=1647907584,Dead Effect,1,6,"1,032",CLP$ 2400,CLP$ 480,Fight for your life in the INDIE SCI-FI FPS game fit for both casual and hard-core gamers with a passion for hunting down hordes of zombies. Prepare yourselves for the incoming nightmare!,true,3h 35m ,/games/DeadEffect_292x136.jpg
3966.,533300,https://cdn.cloudflare.steamstatic.com/steam/apps/533300/capsule_sm_120.jpg?t=1645862048,Zup!,1,10,"1,029",CLP$ 500,CLP$ 300,Minimal physical puzzle with explosions,true,NR,/games/40347_Zup.jpg
3967.,420850,https://cdn.cloudflare.steamstatic.com/steam/apps/420850/capsule_sm_120.jpg?t=1648598176,Cosmic Leap,1,1,"1,022",CLP$ 600,CLP$ 250,"Time your jumps from planet to planet, avoid the obstacles thrown in your path and blast off to safety with your rocketship!",false,N/A,N/A
3968.,344230,https://cdn.cloudflare.steamstatic.com/steam/apps/344230/capsule_sm_120.jpg?t=1647115354,Pixel Puzzles 2: Birds,1,3,"1,020",CLP$ 2400,CLP$ 240,"Pixel Puzzles 2: Birds is a traditional style jigsaw puzzle game, with crabs scurrying around so WATCH YOUR FINGERS!!!",true,11h 30m ,/games/Pixel_Puzzles_2_Birds_header.jpg
3969.,486020,https://cdn.cloudflare.steamstatic.com/steam/apps/486020/capsule_sm_120.jpg?t=1650676185,Hero,1,4,"1,017",CLP$ 500,CLP$ 250,Welcome to Hero! A simple 3rd person fantasy action adventure game created by Bakershah Games. The game is meant to be an homage to all the classical action adventure games from the 90's. It is a simplistic adventure game. Give it a try!,true,1h 03m ,/games/54461_Hero.jpg
3970.,624910,https://cdn.cloudflare.steamstatic.com/steam/apps/624910/capsule_sm_120.jpg?t=1647893284,3on3 FreeStyle,1,3,"1,017",N/A,N/A,,true,1h 18m ,/games/49917_3on3_Freestyle.jpg
3971.,204240,https://cdn.cloudflare.steamstatic.com/steam/apps/204240/capsule_sm_120.jpg?t=1646164626,The Bridge,1,5,"1,015",CLP$ 5500,CLP$ 550,The Bridge is a logic puzzle game that forces you to reevaluate your preconceptions of physics and perspective. It is Isaac Newton meets M. C. Escher. Manipulate gravity to redefine the ceiling as the floor while venturing through impossible architectures.,true,3h 39m ,/games/The_Bridge_indie.jpg
3972.,208600,https://cdn.cloudflare.steamstatic.com/steam/apps/208600/capsule_sm_120.jpg?t=1648598270,Lunar Flight,1,2,"1,015",CLP$ 7500,CLP$ 1875,"A modern take on the classic arcade game, Lunar Lander, Lunar Flight extends the experience to a fully fictionalized and accessible lunar module simulator",true,12h 55m ,/games/2177025-cover_large.jpg
3973.,345440,https://cdn.cloudflare.steamstatic.com/steam/apps/345440/capsule_sm_120.jpg?t=1648598205,Vapour,1,2,"1,015",N/A,N/A,,false,N/A,N/A
3974.,500670,https://cdn.cloudflare.steamstatic.com/steam/apps/500670/capsule_sm_120.jpg?t=1648598147,Tormentor❌Punisher,1,3,"1,012",CLP$ 4500,CLP$ 450,"Everything in Tormentor❌Punisher can be killed in one hit, from bosses to yourself. Bosses conjure traps to make the arena hellish. Demons adjust to your play style and punish you. Perform combos on enemies and gain cool upgrades. Reload your machine gun by firing your shotgun. Let's do this!",false,N/A,N/A
3975.,905690,https://cdn.cloudflare.steamstatic.com/steam/apps/905690/capsule_sm_120.jpg?t=1642680992,魔物讨伐团,1,6,"1,012",CLP$ 5700,CLP$ 1140,卡牌与RPG结合的无尽地牢探险之旅！最早融合Roguelike与卡牌的游戏之一。多达14种职业，真人配音+纸娃娃系统，完善的卡牌设计，各类魔物与随机事件等你体验！,false,N/A,N/A
3976.,325180,https://cdn.cloudflare.steamstatic.com/steam/apps/325180/capsule_sm_120.jpg?t=1650389893,AppGameKit Classic,1,12,"1,007",CLP$ 18500,CLP$ 0,"AppGameKit Classic is a powerful game development engine, ideal for Hobbyist and Indie developers. Choose to code in the easy to learn AppGameKit BASIC or use our libraries in C++ & XCode. Write your code once and deploy easily to multiple mobile & desktop platforms.",false,N/A,N/A
3977.,354920,https://cdn.cloudflare.steamstatic.com/steam/apps/354920/capsule_sm_120.jpg?t=1641478544,Pester,1,4,"1,004",CLP$ 600,CLP$ 252,"A blast from Flump Studios past! Pester was released on Xbox live indies back in early 2013 and was Flump Studios first game developed for public release. A remake of one of my early C64 games, Pester is a very fast paced and busy retro vertical shooter.",false,N/A,N/A
3978.,448940,https://cdn.cloudflare.steamstatic.com/steam/apps/448940/capsule_sm_120.jpg?t=1624990015,Envoy 2,0,0,"244,375",N/A,CLP$ 250,N/A,false,N/A,N/A
3979.,1487290,https://cdn.cloudflare.steamstatic.com/steam/apps/1487290/capsule_sm_120.jpg?t=1638900436,NARAKA: BLADEPOINT Demo,0,0,"186,589",N/A,N/A,,false,N/A,N/A
3980.,402390,https://cdn.cloudflare.steamstatic.com/steam/apps/402390/capsule_sm_120.jpg?t=1643581215,Hyperdrive Massacre,0,1,"181,308",CLP$ 5500,CLP$ 550,"Hyperdrive Massacre is an 80s inspired arcade fragfest in Spacewar sauce designed around local multiplayer, focused on kinestetics, tactical and shooting skills at a frenzied pace.",false,N/A,N/A
3981.,1584640,https://cdn.cloudflare.steamstatic.com/steam/apps/1584640/capsule_sm_120.jpg?t=1645771660,NARAKA: BLADEPOINT Playtest,0,0,"148,931",N/A,N/A,,false,N/A,N/A
3982.,1724660,https://cdn.cloudflare.steamstatic.com/steam/apps/1724660/capsule_sm_120.jpg?t=1631592563,New World Open Beta,0,0,"141,668",N/A,N/A,,false,N/A,N/A
3983.,1301350,https://cdn.cloudflare.steamstatic.com/steam/apps/1301350/capsule_sm_120.jpg?t=1647407318,Party Animals Demo,0,0,"135,843",N/A,N/A,,false,N/A,N/A
3984.,1385510,https://cdn.cloudflare.steamstatic.com/steam/apps/1385510/capsule_sm_120.jpg?t=1637623601,Back 4 Blood Beta,0,0,"122,659",N/A,N/A,,false,N/A,N/A
3985.,1793660,https://cdn.cloudflare.steamstatic.com/steam/apps/1793660/capsule_sm_120.jpg?t=1643060070,Lost Ark Closed Technical Beta,0,0,"88,075",N/A,N/A,,false,N/A,N/A
3986.,696790,https://cdn.cloudflare.steamstatic.com/steam/apps/696790/capsule_sm_120.jpg?t=1651003688,Call of Duty: WWII - PC Open Beta,0,0,"84,832",N/A,N/A,,false,N/A,N/A
3987.,572600,https://cdn.cloudflare.steamstatic.com/steam/apps/572600/capsule_sm_120.jpg?t=1599940341,For Honor Open Beta,0,0,"72,047",N/A,N/A,,false,N/A,N/A
3988.,414460,https://cdn.cloudflare.steamstatic.com/steam/apps/414460/capsule_sm_120.jpg?t=1534286383,Tom Clancy's The Division - Beta,0,0,"66,254",N/A,N/A,,false,N/A,N/A
3989.,245550,https://cdn.cloudflare.steamstatic.com/steam/apps/245550/capsule_sm_120.jpg?t=1605068844,Free to Play,0,3,"53,002",N/A,N/A,Free to Play is a feature-length documentary that follows three professional gamers from around the world as they compete for a million dollar prize in the first Dota 2 International Tournament.,false,N/A,N/A
3990.,1478540,https://cdn.cloudflare.steamstatic.com/steam/apps/1478540/capsule_sm_120.jpg?t=1621553660,Bless Unleashed - Beta Test,0,0,"44,799",N/A,N/A,,false,N/A,N/A
3991.,368420,https://cdn.cloudflare.steamstatic.com/steam/apps/368420/capsule_sm_120.jpg?t=1648598188,Mirage: Arcane Warfare,0,2,"43,152",N/A,CLP$ 2200,N/A,true,2h 34m ,/games/46557_Mirage_Arcane_Warfare.jpg
3992.,280640,https://cdn.cloudflare.steamstatic.com/steam/apps/280640/capsule_sm_120.jpg?t=1648458995,Dark Shadows - Army of Evil,0,0,"39,883",CLP$ 2400,CLP$ 250,"Dark Shadows - Army of Evil takes you back to September 1362. A horde of monsters has been ravaging the country like a plague of locusts for over a year. While you were away doing your knightly duties of catching a runaway horse, the monsters stormed the castle, injured the king, and kidnapped Katarina, the love of your life.",true,6h 45m ,/games/DarkShadows-ArmyofEvil.jpg
3993.,834150,https://cdn.cloudflare.steamstatic.com/steam/apps/834150/capsule_sm_120.jpg?t=1621127599,Glare1more,0,1,"35,059",CLP$ 5454,CLP$ 2181,"Glare is a word entry type of game. Aim to clear it by inputting words or phrases found during conversation.. Glare 1more is a remake of the free game, Glare 1, and includes a bonus scenario. If you enter the correct words and phrase during Glare’s conversation the story will advance.",true,2h 05m ,/games/67028_Glare1more.jpg
3994.,681660,https://cdn.cloudflare.steamstatic.com/steam/apps/681660/capsule_sm_120.jpg?t=1650993013,Bless Online,0,1,"34,392",N/A,CLP$ 4917,"Live your own adventure in the breathtaking world of Bless Online! Fight for your faction in RvR battles and field PvP, explore treacherous dungeons with your friends, tame fantastic monsters, and become a legend.",true,230h 27m ,/games/57089_Bless_Online.jpg
3995.,1015520,https://cdn.cloudflare.steamstatic.com/steam/apps/1015520/capsule_sm_120.jpg?t=1643335403,Age of Empires IV Ranked Seasons Closed Preview,0,0,"33,858",N/A,N/A,,false,N/A,N/A
3996.,584210,https://cdn.cloudflare.steamstatic.com/steam/apps/584210/capsule_sm_120.jpg?t=1650996526,Tom Clancy's Ghost Recon Wildlands Open Beta,0,0,"33,114",N/A,N/A,,false,N/A,N/A
3997.,466660,https://cdn.cloudflare.steamstatic.com/steam/apps/466660/capsule_sm_120.jpg?t=1600127546,Stash,0,1,"32,094",N/A,CLP$ 7500,"Stash is an MMO with turn based grid combat, custom housing, a tabletop art style, and more loot than you can fit in a portable hole. Stash has the charm of a pen-and-paper gaming group with the gameplay of a deep, interesting, unique RPG. Join our friendly community!",false,N/A,N/A
3998.,388520,https://cdn.cloudflare.steamstatic.com/steam/apps/388520/capsule_sm_120.jpg?t=1650992974,Call of Duty: Black Ops III Beta,0,0,"32,020",N/A,N/A,,false,N/A,N/A
